Unnamed: 0,ID,State,Date,text,sentiments_x,Phase,simpleSenti,Topic,Pandemic_Phase
134,1.2558894344504607e+18,Ohio,2020-04-30,"ðÿœ€
covid-19 pandemic quarantine
these are
the people
of
granville, ohio | april 2020
.
the sharp family
glyn tawel drive
.
.
view all the photographs together on the blog (link inâ€¦ https://t.co/frsmbv5brx",-0.125,P1,Negative,Quarantine,Lockdown
135,1.255929819667116e+18,Michigan,2020-04-30,ðÿ˜“ðÿ§ðÿ§ have you listened episode â€œquarantine and mental healthâ€??? go check it out ðÿž™ðÿž™ðÿ”¥ðÿ¥° #mentalhealthawareness #mentalhealth #medicdiaries #digital health #covid19 #coronavirus #anxiety #stress #medicine #stepbystep @â€¦ https://t.co/qx64egtwlz,-0.05,P1,Neutral,Quarantine,Lockdown
136,1.255980407234986e+18,Ohio,2020-04-30,"ðÿœ€
covid-19 pandemic quarantine
these are
the people
of
granville, ohio | april 2020
.
the dell family
sunset drive
.
.
view all the photographs together on the blog (link inâ€¦ https://t.co/p9tkxnydip",0.0,P1,Neutral,Quarantine,Lockdown
137,1.2560042373535089e+18,Pennsylvania,2020-04-30,desi doing her #coronavirus #itsgettingreal #cardib moves  iamcardib ðÿ¤·â€â™‚ï¸ gotta make the best of it... #covid19 #staysafe #stayhome #quarantine @ club leak https://t.co/goua6ofjuz,1.0,P1,Positive,Quarantine,Lockdown
138,1.2462927936198164e+18,Pennsylvania,2020-04-04,#ðÿ˜‚ðÿ˜‚ðÿ˜‚âš°ï¸âš°ï¸âš°ï¸âš°ï¸ when they added on 30 dayz to #quarantine  #corona #virus #lockdown #stayhome #help #stop #the #conronavirus #staysafe #washyourhands  #seriously #serious #funny #coronamemes #senseofhumorâ€¦ https://t.co/kqneiwxfca,-0.0416666666666666,P1,Neutral,Quarantine,Lockdown
139,1.2465637752532296e+18,Kentucky,2020-04-04,"@netflix why you still asking? #stillhere #lockdown #corona #covid_19 #netflix #bingewatching #quarantineandchill @ in louisville, ky https://t.co/t6i6gbdng8",0.0,P1,Neutral,Quarantine,Lockdown
140,1.2472078371110666e+18,Pennsylvania,2020-04-06,"ðÿš¨if you know anyone whose job is affected with the corona virus quarantine!!!ðÿš¨

i have 3 immediate work from home/zoom app income opportunities available. 
                                           â­
1. a silentâ€¦ https://t.co/wiefycaf1n",0.2,P1,Positive,Quarantine,Lockdown
141,1.2473448537274447e+18,Ohio,2020-04-07,day 21 operation lockdown!  news of the corona curve was better today. an end will come and i propose a 2 day holiday so everyone can flood all the bars/restaurants that are hanging on!  ordered tonight from porkyâ€™sâ€¦ https://t.co/jxgt1lhtvp,0.625,P1,Positive,Quarantine,Lockdown
142,1.247649993093034e+18,Kentucky,2020-04-07,"i'll be glad when this #corona shit is over with and i can get back to my normal #socialdistancing alone, in the woods again. seems everyone, and i mean everyone, is outdoors now. i used to go to the woods to getâ€¦ https://t.co/mxjubckivh",0.0274999999999999,P1,Neutral,Quarantine,Lockdown
143,1.2479134313967288e+18,Pennsylvania,2020-04-08,"ðÿ‘€ #midweekvibes #socialdistancing #covid19 #corona @ new freedom, pennsylvania https://t.co/0znq2tka68",0.136363636363636,P1,Positive,Quarantine,Lockdown
144,1.2480768330876846e+18,Ohio,2020-04-09,"quarantine day #67 (iâ€™ve lost count) got me like.... #corona #quarantine #coronavirus #batshitcrazy #goingstircrazy #whenwillthisend @ meigs county, ohio https://t.co/hkybjeqrsd",0.0,P1,Neutral,Quarantine,Lockdown
145,1.2593617641536635e+18,Pennsylvania,2020-05-10,"had to post this hear as proof i did this. i ran my first half-marathon ever! don't let this #covid19 #quarantine take you down. as my good friend said, use this as ""building time"" andâ€¦ https://t.co/nfxbktzofn",0.285648148148148,P2,Positive,Quarantine,Post_Lockdown
146,1.2594658195763077e+18,Pennsylvania,2020-05-10,â€œexpect the unexpectedâ€ ðÿ˜·ðÿœ#live #world #coronavirus #covid_19 #alone #alonetogether #quarantine #quarantinelife #quarantineandchill #globe #healthylifestyle #stayhome #quarantineworld #mask #tiktok #tshirtâ€¦ https://t.co/i5liguybqm,0.118181818181818,P2,Positive,Quarantine,Post_Lockdown
147,1.259548474229416e+18,Pennsylvania,2020-05-10,"pop, mother and me made the harrisburg magazine and fox 43 news in harrisburg. when families look back on their days under coronavirus isolation, perhaps they can associate that time with the joy and happinessâ€¦ https://t.co/4dqrminp1c",0.5,P2,Positive,Quarantine,Post_Lockdown
148,1.2596773448196424e+18,Pennsylvania,2020-05-11,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/cvhq0qt90q",0.0166666666666666,P2,Neutral,Quarantine,Post_Lockdown
149,1.2598938980563968e+18,Michigan,2020-05-11,"mood. open the world back up!!

nature knows no kings out now! link in bio. 

#covid19 #michigan #coronavirus #quarantine #quarantinelife #quarantineandchill @ flint, michigan https://t.co/oa83uu77gq",0.0,P2,Neutral,Quarantine,Post_Lockdown
150,1.2599921345616115e+18,Pennsylvania,2020-05-11,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/szaqtibffm",0.0166666666666666,P2,Neutral,Quarantine,Post_Lockdown
151,1.2601805508174643e+18,Ohio,2020-05-12,"weâ€™re back may 15th

hey friends thanks for all of your continued support through the covid -19 shutdown. itâ€™s time weâ€™re ready and excited to get back but first we have to take all sanitary measures to provide you aâ€¦ https://t.co/bpdenrkfi2",0.170833333333333,P2,Positive,Quarantine,Post_Lockdown
152,1.2607305677101834e+18,Pennsylvania,2020-05-14,"a few finishing touches left, but we're ready for summer 2020.  coronavirus be damned, 6 feet apart and chlorinated water, no worries here.  quarantine me until labor day! #summersunâ€¦ https://t.co/tdszq5mmtp",0.0166666666666666,P2,Neutral,Quarantine,Post_Lockdown
153,1.2608982295474135e+18,Michigan,2020-05-14,the spa is temporarily closed due to covid-19. we are still offering our e- gift cards &amp; gift certificates that will be honored as we reopen in the very near future. first visit receive a complimentary â€œ 10 minutesâ€¦ https://t.co/rkrt529806,0.0758333333333333,P2,Neutral,Quarantine,Post_Lockdown
154,1.2609236693809231e+18,Pennsylvania,2020-05-14,"""we are always the same age inside""
#survive #handsfromtheheart #herewhenyouneedus #giveaway #essentialworker #homecarefrontline #socialdistancing #coronavirus #mentalhealth #flattenthecurve #strongertogether,â€¦ https://t.co/18avk2sjcy",0.0,P2,Neutral,Quarantine,Post_Lockdown
155,1.2610929161954632e+18,Ohio,2020-05-15,"ceo moment: weâ€™ve all had to adjust the way we do business lately, and iâ€™m following @thesharkdaymond â€˜s lead by showing you how i continue to do conferences, interviews, and film content during #covid #quarantine.â€¦ https://t.co/f67igfn37c",-0.15,P2,Negative,Quarantine,Post_Lockdown
156,1.2614102567745208e+18,Pennsylvania,2020-05-15,"main street friday! ðÿ’›ðÿ–¤
.
.
.
.
.
#meetusonmainstreet #deskgoals #homedecor #montgomerycounty #covid19 #stayathome #womeninbusiness #officedecor #parealestate #stayhomestaysafe #interiordesign #quarantine #workoutâ€¦ https://t.co/6atixgmjwx",0.208333333333333,P2,Positive,Quarantine,Post_Lockdown
157,1.261441307370754e+18,Ohio,2020-05-15,"ðÿœ€
covid-19 pandemic quarantine
these are
the people
of
granville, ohio | april 2020
.
the dalton family
west broadway
.
.
view all the photographs together on the blog (link inâ€¦ https://t.co/vqkzprxmhl",0.0,P2,Neutral,Quarantine,Post_Lockdown
158,1.261478004624175e+18,Kentucky,2020-05-16,welcome home jennifer and brian! covid didnâ€™t stop us from having a smooth closing today! thank you for trusting in me to help find your new home and thank you to jagoe homes and fbc mortgage for making this aâ€¦ https://t.co/k7fzfwzlgj,0.545454545454545,P2,Positive,Quarantine,Post_Lockdown
159,1.261998900631781e+18,Kentucky,2020-05-17,"a show of appreciation!!
we want to thank all the men and women on our crew who have worked hard though this complicated and difficult covid period.
this shutdown has been hard on every single person in the world.â€¦ https://t.co/5lenv5jlkl",-0.330952380952381,P2,Negative,Quarantine,Post_Lockdown
160,1.262063650379948e+18,Indiana,2020-05-17,"in the midst of #covid19 and #selfquarantine, i neglected to #celebrate that as of may 3rd, 2020 i am officially #7months #cancerfree!  i have never publicly shown my #stomach online, and i never thought i would. butâ€¦ https://t.co/rppe8cq1q5",0.0,P2,Neutral,Quarantine,Post_Lockdown
161,1.262132755724296e+18,Pennsylvania,2020-05-17,"i just got complimented on my quarantine self-hair gimmick. it's all a work lady! i'd been cutting/coloring my own hair for decades before i could afford barbers.

#corona #quarantine #covid19 #selfhaircut @â€¦ https://t.co/jj7vqyimnw",0.6,P2,Positive,Quarantine,Post_Lockdown
162,1.262178324060594e+18,Ohio,2020-05-18,"#garysartgallery #socialdistancing #socialdistancing2020 #coronavirus #corona #protection #protectivestyles @ columbus, ohio https://t.co/jth9srkvwf",0.0,P2,Neutral,Quarantine,Post_Lockdown
163,1.2621787312478904e+18,Ohio,2020-05-18,"#garysartgallery #socialdistancing #socialdistancing2020 #coronavirus #corona #protection @ columbus, ohio https://t.co/qxlda5din4",0.0,P2,Neutral,Quarantine,Post_Lockdown
164,1.262178851913904e+18,Ohio,2020-05-18,"#garysartgallery #socialdistancing #socialdistancing2020 #coronavirus #corona #protection @ columbus, ohio https://t.co/f5y556ifgw",0.0,P2,Neutral,Quarantine,Post_Lockdown
165,1.2621812214983803e+18,Ohio,2020-05-18,"iâ€™m so happy! finally got my @djdnice clue quarantine shirt!! thank you dj dnice &amp; thecqshop #dnice #corona #clubquarantine #stayhome #safeathone #partywithapurpose @ south columbus, groveport, ohio https://t.co/fllotylbzy",0.5,P2,Positive,Quarantine,Post_Lockdown
166,1.262363749966467e+18,Ohio,2020-05-18,"2hippiesrenovations mask off to paint heat registers in kitchen of rental property...

finding plenty to do on a rainy day in cleveland!
#covid19 #selfisolation #inthistogetherohio @ cleveland, ohio https://t.co/zzkxruaxlo",0.0,P2,Neutral,Quarantine,Post_Lockdown
167,1.2624969902875402e+18,Michigan,2020-05-18,"cruising into downtown grand rapids, where protesters have gathered in west michigan for the first time in defiance of governor whitmerâ€™s stay-at-home orders #michiganprotest #michigan #covid19 #lockdown #gretchenwhitmer #reopenamerica  https://t.co/ojofxrxm4v",0.375,P2,Positive,Quarantine,Post_Lockdown
168,1.2625041061634253e+18,Michigan,2020-05-18,"hundreds of protesters have taken to the streets of grand rapids, michigan to protest the statewide lockdown #michiganprotest #michigan #covid19 #lockdown #gretchenwhitmer #reopenamerica  https://t.co/anl2efgl0i",0.5,P2,Positive,Quarantine,Post_Lockdown
169,1.2625816246272328e+18,Ohio,2020-05-19,"strange days ðÿ¤·ðÿ¼â€â™‚ï¸ looking forward to getting back in the â€œswingâ€ of things. #coronavirus #socialdistancing @ south mastick picnic area, metroparks https://t.co/ujhvp2dvbm",-0.025,P2,Neutral,Quarantine,Post_Lockdown
170,1.26269185063e+18,Michigan,2020-05-19,ladies once #covid19 #quarantine is over and you want to get together with you and your friends and have a pamper party and treat everyone to a relaxing massage. checkout our packages below choose one and we canâ€¦ https://t.co/asxkyiw9dy,0.0,P2,Neutral,Quarantine,Post_Lockdown
171,1.2627695844966195e+18,Pennsylvania,2020-05-19,new #podcast !  fishing without bait 243: choosing happiness with john cihon   https://t.co/mbnacf85vo  #fear #wisemind #coronavirus #covid19 #lockdown #music #12step. #mindset,0.435227272727273,P2,Positive,Quarantine,Post_Lockdown
172,1.25609489343019e+18,Pennsylvania,2020-05-01,"please keep your germs to yourself. ðÿ™ðÿ½ #nomaam #drfauci #covid19 #coronavirus #who #cdc #coronakills #germs #pandemic #socialdistancing #nothankyou #besafe #germaphobe ðÿ˜· ðÿ¦ ðÿ™ðÿ½ @ pittsburgh, pennsylvania https://t.co/0av8zejcme",0.0,P2,Neutral,Quarantine,Post_Lockdown
173,1.256168192013e+18,Pennsylvania,2020-05-01,"to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbers building better brothers &amp; sisters ,â€¦ https://t.co/a7sizqp9g0",0.14,P2,Positive,Quarantine,Post_Lockdown
174,1.2561717834068047e+18,Pennsylvania,2020-05-01,"doing live tv over zoom_video_communications: wpsuâ€™s conversations live: get your garden on!

#shelterinplace #selfquarantine #socialdistancing #ageofcorona #timeofcorona #covid19 #coronavirus @ home https://t.co/lh3g3lhyc0",0.153409090909091,P2,Positive,Quarantine,Post_Lockdown
175,1.2562802390276874e+18,Pennsylvania,2020-05-01,"""some day you will be old enough to start reading fairy tales again""
#survive #handsfromtheheart #herewhenyouneedus #giveaway #essentialworker #homecarefrontline #socialdistancing #coronavirus #mentalhealthâ€¦ https://t.co/xuctvmn2ps",0.05,P2,Neutral,Quarantine,Post_Lockdown
176,1.2563341424022935e+18,Ohio,2020-05-01,"quarantine date nite!! so fun!! from the comfort from our home!! ðÿ–¼ yaymaker 
#datenite #quarantinedatenight  #corona #covid_19 #socialdistancing #quarantine #today #myplacetoday #p31â€¦ https://t.co/okcbredyn4",0.732421875,P2,Positive,Quarantine,Post_Lockdown
177,1.2563787399671027e+18,Ohio,2020-05-02,"getting this thing started at 4a. 5 mile runs at 4a, 8a, noon, 4p, 8p and midnight. 30 miles total. #yetiultra24hourchallenge #biohacking #nrf2 #nad #lifeactivated #covid-19 #socialdistancing #nocoronevirus #healthâ€¦ https://t.co/nzu7svvhxm",0.0,P2,Neutral,Quarantine,Post_Lockdown
178,1.2564261009949286e+18,Ohio,2020-05-02,i mean come on rightâ£ï¸.... #donthemask #donthemaskdonthecape #covid_19 #covid19 #coronavirus #essentialworkers #staysafe #stayhome #mask #socialdistancing #physicaldistancing #asseenincolumbus #cbus #614â€¦ https://t.co/i40qesxotd,-0.0133928571428571,P2,Neutral,Quarantine,Post_Lockdown
179,1.2633003992865137e+18,Pennsylvania,2020-05-21,covid-19 has caused a global panic world wide.  with many states having social distance guidelines and restrictions.  schools and daycare centers are closed.   some of us are working from home or laid-off due to theâ€¦ https://t.co/bev8riblfb,0.0347222222222222,P2,Neutral,Quarantine,Post_Lockdown
180,1.263423539413e+18,Ohio,2020-05-21,"ðÿœ€
covid-19 pandemic quarantine
these are
the people
of
granville, ohio | april 2020
.
the mckee family
mount parnassus drive
.
.
view all the photographs together on the blog (link inâ€¦ https://t.co/io835fkxzd",0.0,P2,Neutral,Quarantine,Post_Lockdown
181,1.2636555982577705e+18,Ohio,2020-05-22,"10 weeks. so grateful. so blessed. our music/media team has served our congregation &amp; our online audience with excellence &amp; anointing. i would have never asked for the #coronavirus shutdown, but i am so thankful forâ€¦ https://t.co/kherz5bmmq",0.0,P2,Neutral,Quarantine,Post_Lockdown
182,1.2636576068930724e+18,Ohio,2020-05-22,"~ i want to wish my wife, @tiffany_wilson2 , a very special 27th birthday! this year has been different to say the least, lots of places closed due to covid-19, however, it was nice toâ€¦ https://t.co/0umbfxughg",0.10922619047619,P2,Positive,Quarantine,Post_Lockdown
183,1.2639029093743695e+18,Pennsylvania,2020-05-22,"congratulations to my client justin on the purchase of his first home.  one of many successful corona virus era closings. @ huntingdon valley, pennsylvania https://t.co/dj4nndo0pw",0.5,P2,Positive,Quarantine,Post_Lockdown
184,1.2639435395636716e+18,Pennsylvania,2020-05-22,"relatable. â˜ ï¸

#scareuniontown #hauntedhillsestate #hauntedhouse #horror #goth #pittsburgh #westernpa #laurelhighlands #friday #pahauntedhouses #pennsylvaniahauntedhouses #hauntedhillsestatescreampark #quarantine #covid #covidsucks https://t.co/u6mhju32mz",0.0,P2,Neutral,Quarantine,Post_Lockdown
185,1.2639737629842227e+18,Kentucky,2020-05-22,"ðÿ˜·tgifðÿ˜· yâ€™all stay safe this weekend. #coronavirus #alonetogether #quarantine #2020 #maskon @ bowling green, kentucky https://t.co/ujk4la5xz1",0.15,P2,Positive,Quarantine,Post_Lockdown
186,1.2640105259999475e+18,Ohio,2020-05-23,copper babe.  #centervillehairstylist #@s.e.hollypoet #moroccanoilpro #olaplextreatment #schwarzkopfcolorprofessional #covid19 #donotcutyourownbangs #stuckinside #quarantine #daytonstrong @ salon exclusive ltd. https://t.co/pbkzaqcfjl,0.0,P2,Neutral,Quarantine,Post_Lockdown
187,1.2642919778493847e+18,Michigan,2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
188,1.2642919778493847e+18,Michigan,2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
189,1.2642919778493847e+18,Michigan,2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
190,1.2642919778493847e+18,Michigan,2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
191,1.2642919778493847e+18,Michigan,2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
192,1.2642919778493847e+18,Michigan,2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
193,1.2642919778493847e+18,Michigan,2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
194,1.2642919778493847e+18,Michigan,2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
195,1.2647221944390287e+18,Indiana,2020-05-25,quarantine concert n. 7 today was hot as ðÿ”¥ðÿ¥µ but we did it! being any kind of artist right now is just an emotional roller coaster a corona- coaster if you will ðÿ¦  as we speak i am dodging a phone call for what i knowâ€¦ https://t.co/6w5zmixbhk,0.299553571428571,P2,Positive,Quarantine,Post_Lockdown
196,1.2647312099528868e+18,Pennsylvania,2020-05-25,"we pop out ðÿƒâ€â™‚ï¸ wtf is going on ðÿ¤£ðÿ˜‚ #shakendbakeent #ganginc #gang #slipperyslopeent #tws #popout #dontmatter #togetherwestand #westeadymovin #lol #covid19 #coronavirus #lockdown #store @ philadelphia, pennsylvania https://t.co/pncochtftm",0.15,P2,Positive,Quarantine,Post_Lockdown
197,1.2647351561133056e+18,Pennsylvania,2020-05-25,"hookah xbox and call of duty ðÿ¤·ðÿ»â€â™‚ï¸ðÿ’ªðÿ»ðÿ’¯ #gamer #teamxbox #hookah #djpete215  #covid-19  #astrogaming #lockdown2020 #boredinthehouse #addmeonmixir &gt;&gt; djpete215  #xboxgamertag &gt;&gt;&gt; djpete215 
#activisionâ€¦ https://t.co/iifexsjbnn",0.0,P2,Neutral,Quarantine,Post_Lockdown
198,1.265080733976e+18,Pennsylvania,2020-05-26,this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo,0.486868686868687,P2,Positive,Quarantine,Post_Lockdown
199,1.265080733976e+18,Pennsylvania,2020-05-26,this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo,0.486868686868687,P2,Positive,Quarantine,Post_Lockdown
200,1.265080733976e+18,Pennsylvania,2020-05-26,this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo,0.486868686868687,P2,Positive,Quarantine,Post_Lockdown
201,1.265080733976e+18,Pennsylvania,2020-05-26,this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo,0.486868686868687,P2,Positive,Quarantine,Post_Lockdown
202,1.265080733976e+18,Pennsylvania,2020-05-26,this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo,0.486868686868687,P2,Positive,Quarantine,Post_Lockdown
203,1.265080733976e+18,Pennsylvania,2020-05-26,this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo,0.486868686868687,P2,Positive,Quarantine,Post_Lockdown
204,1.265080733976e+18,Pennsylvania,2020-05-26,this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo,0.486868686868687,P2,Positive,Quarantine,Post_Lockdown
205,1.265080733976e+18,Pennsylvania,2020-05-26,this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo,0.486868686868687,P2,Positive,Quarantine,Post_Lockdown
206,1.265104432641069e+18,Pennsylvania,2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,P2,Neutral,Quarantine,Post_Lockdown
207,1.265104432641069e+18,Pennsylvania,2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,P2,Neutral,Quarantine,Post_Lockdown
208,1.265104432641069e+18,Pennsylvania,2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,P2,Neutral,Quarantine,Post_Lockdown
209,1.265104432641069e+18,Pennsylvania,2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,P2,Neutral,Quarantine,Post_Lockdown
210,1.265104432641069e+18,Pennsylvania,2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,P2,Neutral,Quarantine,Post_Lockdown
211,1.265104432641069e+18,Pennsylvania,2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,P2,Neutral,Quarantine,Post_Lockdown
212,1.265104432641069e+18,Pennsylvania,2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,P2,Neutral,Quarantine,Post_Lockdown
213,1.265104432641069e+18,Pennsylvania,2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,P2,Neutral,Quarantine,Post_Lockdown
214,1.2651508002187305e+18,Michigan,2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
215,1.2651508002187305e+18,Michigan,2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
216,1.2651508002187305e+18,Michigan,2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
217,1.2651508002187305e+18,Michigan,2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
218,1.2651508002187305e+18,Michigan,2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
219,1.2651508002187305e+18,Michigan,2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
220,1.2651508002187305e+18,Michigan,2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
221,1.2651508002187305e+18,Michigan,2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,P2,Positive,Quarantine,Post_Lockdown
222,1.2653553528260895e+18,Michigan,2020-05-26,selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai,0.0,P2,Neutral,Quarantine,Post_Lockdown
