"","ID","State","Date","text","sentiments_x","Phase","simpleSenti"
"404",1279208427693187072,"Ohio",2020-07-04,"we are actively trying to take all necessary precautions to help stop the spread of covid-19.  we encourage social distancing and hand washing/sanitizing; please note that if you are not comfortable with crowds, areâ€¦ https://t.co/yndboocurx",-0.075,"P2","Neutral"
"405",1279257912532238336,"Michigan",2020-07-04,"@taqeev #instagramrap on eyeforanifilm #eyeforanifilm #showcase #fundraiser go support 
#quarantine prod by @shizzmane 
.
.
#amerikkka #goodmorning #doggybone 
feel free to stream #fireworksandbullets on sc til itâ€¦ https://t.co/tsimwilykb",0.4,"P2","Positive"
"406",1279496196877217792,"Ohio",2020-07-04,"#happyindependencedayðÿ‡ºðÿ‡¸ #karaokenight #socialdistancing #kitchenopenlateðÿ”ðÿ—ðÿÿðÿœ®ðÿ¥—ðÿ¤ @ barmacy bar &amp; grill https://t.co/hwa8kppasd",0,"P2","Neutral"
"407",1279530799579172864,"Pennsylvania",2020-07-04,"happy #4thofjuly on the @avenueofthearts #b52bomber #visitphilly #staysafe #socialdistancing @ south philadelphia https://t.co/nxnhrztggy",0.8,"P2","Positive"
"408",1279572997624541184,"Pennsylvania",2020-07-05,"happy #4thofjuly on the @avenueofthearts #f18 #visitphilly #staysafe #socialdistancing @ south philadelphia https://t.co/jtowbgdbwx",0.8,"P2","Positive"
"409",1279573859100962816,"Pennsylvania",2020-07-05,"happy #4thofjuly on the @avenueofthearts #f16 falcons #visitphilly #staysafe #socialdistancing @ south philadelphia https://t.co/huuvxeghd4",0.8,"P2","Positive"
"410",1279625361026879488,"Michigan",2020-07-05,"incredible #moon tonight over #hamlinlake for #covid19 #quarantine #fireworks #sparklers #boatlife #puremichigan #pureludington @ hamlin lake, michigan https://t.co/gbmae0o8l0",0.9,"P2","Positive"
"411",1279753535719198720,"Pennsylvania",2020-07-05,"2 things i learned during the #covid19 #stayhome lockdown
1) #pennsylvania has native oranges! sadly theyâ€™re bitter &amp; have finger sized spikes (might make a good weapon)
2) inaturalistorg is incredible &amp; addictive @â€¦ https://t.co/tjvm8e8quo",0.2,"P2","Positive"
"412",1279786590361927680,"Ohio",2020-07-05,"#happyfourthofjulyweekend #businesshoursupdate #drinkresponsibly #socialdistancing @ barmacy bar &amp; grill https://t.co/0t3jlxvmg3",0,"P2","Neutral"
"413",1279799792936206336,"Pennsylvania",2020-07-05,"mona lisa cover in my bio
.
.
.
#repost #saxophone #youtube #birdman  #musically  #instagram #mona #hipster #listen #youtuber #gunna #vlone #likeforfollow #drip #carters #weezy #kendricklamar #quarantineâ€¦ https://t.co/mgtzwoecoj",0,"P2","Neutral"
"414",1279959081646784512,"Michigan",2020-07-06,"ðÿ¥µmost girls wore their hair in a top knot everyday during quarantine. i wear a top knot everyday into work because... #ppe. â €â €â €â €â €â €â €â €â € â €â €â €â €â €â €â €â €â € â €â €â €â €â € â €â €â €â €â €â €â €â €â € â €â €
iâ€™ve listed a couple of new goodies in myâ€¦ https://t.co/0xpc6fqydu",0.206060606060606,"P2","Positive"
"415",1280132561252028416,"Pennsylvania",2020-07-06,"happy monday, all! itâ€™s another week to make happily ever afters come true! ðÿ¥°ðÿ‘°ðÿ»ðÿ¤µðÿ»ðÿ’ðÿ¥‚
.
.
.
#nationalregisterofhistoricplaces 
#socialdistancing 
#bridesofinstagram @ white chimneys https://t.co/9ujo03uylz",0.559375,"P2","Positive"
"416",1280158650372325376,"Michigan",2020-07-06,"back performing for the first time since lockdown. thanks to bwaterbistro for having me once again. 

#performing #music #guitarplaying #acousticguitar #guitar #michigan #northernmichigan #fingerstyleâ€¦ https://t.co/ttgjcupoax",0.15,"P2","Positive"
"417",1280227641564344320,"Pennsylvania",2020-07-06,"mom got a new bobble
#flattenthecurve #stayhome @ jeannette, pennsylvania https://t.co/eocrbkvlus",0.136363636363636,"P2","Positive"
"418",1280246611537301504,"Michigan",2020-07-06,"quarantine breakfast/dinner for breakfast by sophhiiiiia whitefish, creamy cheese polenta. pickled wild greens and spinach #food #grandrapids #quarantine #selfcooking #whoneedsarestaurant #cooking #beatsbreakâ€¦ https://t.co/5hurimxvhv",0.1,"P2","Positive"
"419",1280550052948316160,"Indiana",2020-07-07,"i didn't take many pics while camping. i spent a lot of time just writing and daydreaming. #indianacamping #socialdistancing #indianadnr @ leavenworth, indiana https://t.co/qrsoamu0me",0.2,"P2","Positive"
"420",1281230179914956800,"Pennsylvania",2020-07-09,"it's going to be hot this week - make sure to bring our color changing water bottles! available in 5 color changing choices at the link in our bio. 
#hot #socialdistancing #work #workout #summer #summervibesâ€¦ https://t.co/gjbqrhhywt",0.38125,"P2","Positive"
"421",1281234316761206784,"Ohio",2020-07-09,"with the new mask mandates in place, it's important to make sure you're keeping customers, vendors &amp; staff safe. we have templates for posters, signs &amp; floor graphics we can customize w/ your company logo. #cincinnati #hamiltoncounty #maskson #socialdistancing #covid19 https://t.co/jo6te7e13d",0.384090909090909,"P2","Positive"
"422",1292720354339753984,"Pennsylvania",2020-08-10,"website upgrade! check it out and see all the coding i taught myself during the three month quarantine. #mconceptshop #philadelphia @ m concept https://t.co/w4sljqvbdk",0,"P2","Neutral"
"423",1292809561275957248,"Ohio",2020-08-10,"just making sure we donâ€™t have a metal frisbee flying around in the middle of a storm. #carabiner #lockdown #signagedesign @ goods https://t.co/ths6cf2ova",0.25,"P2","Positive"
"424",1292811207162966016,"Pennsylvania",2020-08-10,"off on an adventure! #pittiesofinstagram #pitbullsofinstagram #pitbull #pittie #montana #monty #staycation #rescuedog #quarantine #dogsofinstagram #dogslife #fosterfail @ bushkill fall's waterfall and hiking https://t.co/oixtkbners",0,"P2","Neutral"
"425",1292842879920959488,"Ohio",2020-08-10,"now dare you leave me in quarantine with access to a laptop, websites posting autumn scents, a love of fall, a love of all things pumpkin, a credit card, &amp; delivery right to my door. this is what happens!!!! #fallâ€¦ https://t.co/jcz1kormaq",0.565848214285714,"P2","Positive"
"426",1293024661454782464,"Michigan",2020-08-11,"has quarantine increased your snacking? no, just us? ðÿ˜… ðÿ˜‰

our slim &amp; sassyâ® line is just what you need to curb any cravings!
#stayingfitandhealthy  #sosassy #cutcravings 
https://t.co/gk85frdwpl @ ida, michigan https://t.co/fqerpsjbrw",0,"P2","Neutral"
"427",1293024732703363072,"Indiana",2020-08-11,"social distancing day 147. blue jay dropped something. #backyardalmanac #bluejay #bluejaysofinstagram #foundafeather #didntpickitup #probablyblewaway #elderecho #quarantinelife @ noblesville, indiana https://t.co/e1ii3dongi",0.0166666666666666,"P2","Neutral"
"428",1293117734113415168,"Michigan",2020-08-11,"finally did the #packlitechallenge ðÿ¤¤ queennaija did her thang on this vibe â¤ï¸ðÿ˜š!!! had to put my twist to it ft beautiifulyouaree #queennaija #packlitechallenge #raygiftedkeys #covid19 #socialdistancing #viralâ€¦ https://t.co/mxfux3cxdf",0,"P2","Neutral"
"429",1293146364310953984,"Pennsylvania",2020-08-11,"australia's remote northern territory (nt) will keep its borders closed to coronavirus-affected states for at least another 18 months, officials say. @ white haven, pennsylvania https://t.co/z8fpczmnoj",-0.125,"P2","Negative"
"430",1293225207939960832,"Ohio",2020-08-11,"eating a quick lunch on my #keto journey #ketolifestyle #ketolife #ketolunch #blacklivesmatter #quarantinelife #quarantine #workfromhome #worklifebalance #worklunch @ centerville, ohio https://t.co/fs7zwbehlu",0.333333333333333,"P2","Positive"
"431",1293232592800677888,"Pennsylvania",2020-08-11,"at the top of this quarantine @mc3dteacher installed â€œvarious dynastiesâ€ and while our galleries are still closed, you can see the incredible work in this short documentary by john thornton here:â€¦ https://t.co/v3bsb9y9vj",0.216666666666667,"P2","Positive"
"432",1293426399139835904,"Michigan",2020-08-12,"give us back our freedom!
.
.
.
.
.
.
#freedom #lockdown #covid19 #restricted #outdoors #hiking #trailrunning #views #beauty #nature #peaceful #birthdaysuit #bumsout #bum #fresh #winter @ somewhere in africa https://t.co/aykwcd6cnt",0.183333333333333,"P2","Positive"
"433",1293592428172148736,"Ohio",2020-08-12,"jumping into fitness after quarantine  https://t.co/wfqdo4ohyj",0,"P2","Neutral"
"434",1293681486290395136,"Pennsylvania",2020-08-12,"laughing and so happy for jimmy____ellis a self anointed fat middle aged over worked father of young kids who contacted me in the quarantine for an online lesson. today he beat all comers at oakmont cc in theâ€¦ https://t.co/re60ynvkiy",0.2,"P2","Positive"
"435",1293683632012439552,"Ohio",2020-08-12,"#wcw to 2 of my day ones from #zumba ðÿ’—ðÿ™œ

rare to catch us all together for zumba, even pre #pandemic  

#social and #socialdistancing for this pic with annie_wulf new zumba #mask

#ogâ€¦ https://t.co/kkpxtqquid",0.156565656565656,"P2","Positive"
"436",1293693014682898432,"Ohio",2020-08-12,"quarantine social networking conference 2020 â€œmaking your network your net worthâ€  swipe left for sponsor logos @gogetter1 @danifeltbiz @manpreetleena kingmomtee @browngirlcomedy something.2.celebrate @brooklyncelebâ€¦ https://t.co/rtweywaemb",0.0833333333333333,"P2","Neutral"
"437",1293878129447120896,"Pennsylvania",2020-08-13,"tune in to quarantine talks this morning @ 10:00 am @drargie on ig, fb and youtube. our special guest is my sister from another mister reta lewis, founder of women of color for biden/harris. we are talking aboutâ€¦ https://t.co/2vqvhqrocj",0.357142857142857,"P2","Positive"
"438",1293880483516788736,"Pennsylvania",2020-08-13,"you can be the voice in the darkness. â£
.â£
.â£
.â£
.â£
.â£
#positivevibes #hope #istayhome #motivation #socialdistancing #spring #covid19 #coronavirus #staycalm #stayathome #quarantine #neverlosehope #corona #bepositiveâ€¦ https://t.co/hshdeufrct",0,"P2","Neutral"
"439",1293946799061790720,"Pennsylvania",2020-08-13,"listen to the cock. the cock knows. #covid19 #socialdistancing #6feetapart #wisewords #nicecock #philly #philadelphia #southphilly @muralarts #muralartsphilly @ south philadelphia https://t.co/ug8tvo2395",0,"P2","Neutral"
"440",1294093546572505088,"Indiana",2020-08-14,"how are you #stayinginside ? 
does the  #coronavirus #lockdown have you with #cabinfever ? how do you and your family pass the time?
.
.
.
.
#traptalkmedia
#traptalkdeezy #funnyvideos #comedian #media #itsjustjokesâ€¦ https://t.co/wn7uajrsm2",0,"P2","Neutral"
"441",1294238548988755968,"Indiana",2020-08-14,"with a couple of exceptions, nolieâ€™s birthday party over the weekend was the first time anyone had visited us at our new house (moving at the beginning of a quarantine doesnâ€™t bode well for entertaining). myâ€¦ https://t.co/pojarirhop",0.295454545454546,"P2","Positive"
"442",1294241534846541824,"Indiana",2020-08-14,"yes, a government induced quarantine, but look at what these dedicated strength / powerlifting / strongman athletes have been up to! investment in their bodies in the gym yes, but also, trips to see their mechanicâ€¦ https://t.co/wnt5xzrgw7",0,"P2","Neutral"
"443",1294279634754981888,"Michigan",2020-08-14,"the quarantine tapes: fruitvale station (2013)  https://t.co/lik7jvpx8b",0,"P2","Neutral"
"444",1294295476196593664,"Michigan",2020-08-14,"quarantine day 154 (@ the acres in mi) https://t.co/xx0cob2bwz",0,"P2","Neutral"
"445",1294323114319310848,"Pennsylvania",2020-08-14,"i know i been very very quiet these past few months but thats all about to change.
.
ive spent most the quarantine by myself cus it was a very rare feeling lol been studying music and how to manipulate sounds evenâ€¦ https://t.co/gauicnsyfl",0.162857142857143,"P2","Positive"
"446",1294365086820306944,"Pennsylvania",2020-08-14,"goodbye postpartum, quarantine hair âœœï¸ @ blondie's hair loft https://t.co/1groyxmqym",0,"P2","Neutral"
"447",1294474897813581824,"Indiana",2020-08-15,"ðÿž¶ i wanna see my baby... not you thoðÿž¶ a still from  quarantine freestyle (gang) by pohsi13bilities 
first official music video dropping asap!
#quarantine #freestyle #gang #official #video @ killin the beat ent https://t.co/t660gl5ilo",0.3125,"P2","Positive"
"448",1294641824729042944,"Pennsylvania",2020-08-15,"my @bearkomplex grips reminding me that i may have gained some quarantine weight since i was last on the pull up bar. ðÿ˜‚ rip / r.i.p. /// but for real, these are like over a year old i think. bear komplex grips lastâ€¦ https://t.co/c30qvewekn",0.075,"P2","Neutral"
"449",1294799522992988160,"Ohio",2020-08-16,"saturday night family backyard movie! #family #firetable #backyard #outdoormovie #despicableme #saterdaynight #covis19 #covid_19 #socialdistancing #physicaldistancing #stayhome @ westerville, ohio https://t.co/gcfkoxgxzg",0,"P2","Neutral"
"450",1294827010372534272,"Pennsylvania",2020-08-16,"#weekend #summer #relaxing #fire #fireplace #friends #socialdistancing #pittsburgh #pittsburghliving #theburgh #fairywoodmanor @ fairywood https://t.co/3xifq276co",0,"P2","Neutral"
"451",1294976675407691776,"Pennsylvania",2020-08-16,"quarantine survivors @ montgomery county, pennsylvania https://t.co/4kivt8q9to",0,"P2","Neutral"
"452",1295005270335197184,"Pennsylvania",2020-08-16,"this mexican market is my mvp of quarantine. (@ south philly mini market in philadelphia, pa) https://t.co/tmxwsh8g3q",0,"P2","Neutral"
"453",1295027453530910720,"Indiana",2020-08-16,"love you, momma! thank you for welcoming me home with open arms five months ago. neither one of us could have expected a summer full of quarantine adventures together, but itâ€™s been such a sweet time. living far awayâ€¦ https://t.co/djgj7cgnv3",0.189285714285714,"P2","Positive"
"454",1295043574073942016,"Kentucky",2020-08-16,"brunch on the veranda with mom #familyfirst #socialdistancing #mayoroffun #marinecorpsveteran @ louisville, kentucky https://t.co/ieh1g5x1js",0,"P2","Neutral"
"455",1295081574451613696,"Ohio",2020-08-16,"i should be steaming my upstairs floor but iâ€™m actually..... #lazy #lazysunday #quarantine #quarantinelife #alonelife #singlemanlife #kappaalphapsi #keto #ketolifestyle #cleaning #sunday #sundaycleaning @â€¦ https://t.co/pqhwvodxrb",-0.125,"P2","Negative"
"456",1295156594506948608,"Ohio",2020-08-17,"entering year eight of teaching.. going through this quarantine didnâ€™t seem as tough watching our little man grow up #masonisalmost1 @jstar2990 @ tipp city, ohio https://t.co/ppw4xke8oy",-0.288194444444444,"P2","Negative"
"457",1295309269164789760,"Michigan",2020-08-17,"if you live downtown and need help with dog walking due to quarantine, or being an essential services/frontline worker, reach out to w.r.c. services. and can help and we can arrange a no contact way for us toâ€¦ https://t.co/tg0snuhx4p",0.0037878787878787,"P2","Neutral"
"458",1295357266967891968,"Indiana",2020-08-17,"ðÿš¨ giveaway ðÿš¨ as we prepare to head back to school -tag a parent or teacher whoâ€™s surviving quarantine one cup of coffee at a time. â˜•ï¸ @ cafe fresco https://t.co/ycjitjflhx",0,"P2","Neutral"
"459",1295415342160896000,"Kentucky",2020-08-17,"getting one with nature #socialdistancing #yogainspiration #adultswim #adventurementor #mayoroffun #marinecorpsveteran #wanderlust #wanderlost #waterfalls @ jeffreys cliffs conservation &amp; recreation area https://t.co/mjfhqmpzff",0,"P2","Neutral"
"460",1295419354486575104,"Pennsylvania",2020-08-17,"rain, shine or quarantine! love us or hate us, your dentists are always there for you! #essential #mondaymotivation #dentistryisessential @ lehigh valley hospital - muhlenberg https://t.co/o3sfkdhyky",-0.166666666666667,"P2","Negative"
"461",1295472315182899200,"Pennsylvania",2020-08-17,"stella took us to petrucciâ€™s today for some â€œwudder iceâ€ lol! it was the cutest place! and check out their social distancing sign!!! love it!!
#waterice #petruccisicecream #socialdistancing @ petrucci's ice cream https://t.co/cjqobanrbt",0.615451388888889,"P2","Positive"
"462",1295496425929924608,"Michigan",2020-08-17,"quarantine may have been rough but these people have made this whole year something special! iâ€™ve missed you all so much and i am so happy we all have reconnected during these times!!â€¦ https://t.co/qumlhewlrz",0.349285714285714,"P2","Positive"
"463",1295523115171295232,"Indiana",2020-08-18,"social distancing day 154. pardon me, maâ€™am, just clipping the hedge here, be out of your way in a sec. #prayingmantisofinstagram #prayingmantis #alienlifeform #saturdaychores #latergram #quarantinelifeâ€¦ https://t.co/opmyno4tcz",-0.0333333333333333,"P2","Neutral"
"464",1.295730195887e+18,"Michigan",2020-08-18,"let's talk about our live stream.

lockdown has not stopped planet ant.

sure, we can't have events inside our space, but we can entertain people and connect with our community virtually.

please join us onâ€¦ https://t.co/bf9yivd5cq",0.318181818181818,"P2","Positive"
"465",1295885404000923648,"Michigan",2020-08-19,"up north!!! @puremichigan 
#mackinawcity #mackinawbridge #puremichigan #touristing #homegrown #michigansummer #greatlakes #lakehuron #socialdistancing2020 #wearamask @ mackinaw city, michigan https://t.co/s0ivxvipgj",0,"P2","Neutral"
"466",1.295896942158e+18,"Michigan",2020-08-19,"here is our first training back from the covid lockdown. you all did an amazing job, especially in the insane heat outside. ðÿ™œðÿ¼ðÿ¥µ iâ€™m proud of every single one of you. #livembs #bootcamp #crossfit #endure @ plymouthâ€¦ https://t.co/jap0s9vfsk",0.0723214285714285,"P2","Neutral"
"467",1295914813655318528,"Ohio",2020-08-19,"sunday' 3pm  est. time sharp!!! follow this link please 
https://t.co/zzvwnby5dm power in praise gospel mixshow the core dj's &amp; new faith baptist church-international nfbci ""quarantine &amp; ""power inâ€¦ https://t.co/3d3rlv7ruc",-0.0538884943181818,"P2","Neutral"
"468",1296155433984495616,"Pennsylvania",2020-08-19,"remember before quarantine when i got to cook for my friends!? ðÿ˜­ðÿ˜¢
.
.
.
this was so easy, all i did was make the pie crust. the inside is an instant lemon pudding jawn.
i canâ€™t remember if i made the whipped creamâ€¦ https://t.co/uyjctjvwur",0.216666666666667,"P2","Positive"
"469",1289629556110839808,"Michigan",2020-08-01,"quarantine blues. #notsohapoyitalian #nature #covid19 #estate @ pointe mouillee state game area https://t.co/khnhbhgiyx",-0.4,"P2","Negative"
"470",1289636463429038080,"Indiana",2020-08-01,"happy 65th to my mama!!! #birthday #love #socialdistancing #masks #masksuck #family #howmanymorecelebrationslikethis @ bloomington, indiana https://t.co/dzrypikfgb",0.75,"P2","Positive"
"471",1289678440183009280,"Indiana",2020-08-01,"iâ€™m fully aware that iâ€™ve been quite privileged during this whole pandemic, quarantine, isolation, work from home situation. that said, i firmly believe that art is a necessity, not a luxury, and my biggest worryâ€¦ https://t.co/8ux8bo7pmw",0.0833333333333333,"P2","Neutral"
"472",1289737531018313728,"Pennsylvania",2020-08-02,"â€¢afterâ€¢duringâ€¢beforeâ€¢
be sure to swipe for full effect!  created by taylor. book online at https://t.co/3ia56flfib #sulimays #philadelphia #fairmount #artmuseumareaphl #phillystyle #philly #quarantine #phillybarberâ€¦ https://t.co/oqejjmrcjl",0.46875,"P2","Positive"
"473",1296494064599171072,"Michigan",2020-08-20,"breaking out a new #toothbrush

(2020-08-19)

#latergram #latergramðÿ“· #healthcare 
#personaldevelopment #quarantinelife #quarantinelifeðÿ˜· #quarantinelifeâ¤ï¸ #quarantine @ eaton county, michigan https://t.co/p0n7zafrxu",0.136363636363636,"P2","Positive"
"474",1296505868658380800,"Indiana",2020-08-20,"help stop the spread of covid-19 @ lebanon, indiana https://t.co/t4ccrwwvkt",0,"P2","Neutral"
"475",1296579601649602560,"Ohio",2020-08-20,"super excited to share some new music iâ€™ve been working on with my tick.tick.tick.music buds @erhall &amp; ross_garren - our ep comes out 12.12.20 on @misrarecords that we recorded remotely during this lockdown. @ spaceâ€¦ https://t.co/vl8cdwbu2y",0.186174242424242,"P2","Positive"
"476",1296591470074318848,"Ohio",2020-08-20,"jessie mae's cuisine will be closed until wednesday august 26th, just to assure i didnt bring the coronavirus back with me from florida!

via ""corporate""! management sis jerri. for public safety!

sorry for anyâ€¦ https://t.co/tafgyuzmip",-0.12,"P2","Negative"
"477",1296601451679031296,"Indiana",2020-08-21,"kayaking on the lake tonight with friends from church. #socialdistancing-exercise-fellowship-fun @ monroe lake https://t.co/3rplikbbfs",0,"P2","Neutral"
"478",1296623609218179072,"Indiana",2020-08-21,"social distancing day 157. man, the stump ivy isnâ€™t fooling around. (see relatively recent previous posts when it was much shorter.) #stumpvine #englishivy #backyardalmanac #quarantinelife @ noblesville, indiana https://t.co/jfip1ktgxz",0.0166666666666666,"P2","Neutral"
"479",1296803367675670528,"Pennsylvania",2020-08-21,"a bike under a gazebo #bike #ebike #socialdistancing @ bernville, pennsylvania https://t.co/yttsiqpdkn",0,"P2","Neutral"
"480",1296867708089376768,"Michigan",2020-08-21,"quarantine day 160 (@ the acres in mi) https://t.co/3amctol6ms",0,"P2","Neutral"
"481",1296886814070968320,"Michigan",2020-08-21,"@tjr_16 (my twin) tryna work off that #quarantine &amp; football weight. @ ann arbor, michigan https://t.co/vw4movhf1a",0,"P2","Neutral"
"482",1296893059477704704,"Ohio",2020-08-21,"quarantine bae been music ðÿžµ ðÿžµ @ downtown cleveland https://t.co/zjdgmlon8q",0,"P2","Neutral"
"483",1296902523140427776,"Indiana",2020-08-21,"chronic disease coalition
@chronicrights
#weareallvulnerable - wearing a face mask helps stop the spread of covid-19. cdcgov
determines that 40% of those positive for the virus do not show symptoms - when we allâ€¦ https://t.co/lkrorfkbk4",0.227272727272727,"P2","Positive"
"484",1296918280494632960,"Ohio",2020-08-21,"quarantine hair, quarantine hobbies. happy friday, everybody! @ columbus, ohio https://t.co/fu3gngblna",1,"P2","Positive"
"485",1296942749887787008,"Ohio",2020-08-21,"what we doing on quarantine these days....

phat boy season getting ready for winter...cuffinseason around the corner! @ columbus, ohio https://t.co/x77pbebwoi",0.25,"P2","Positive"
"486",1297336410710712320,"Pennsylvania",2020-08-23,"day 167

ana had many teeth pulled last year so her tongue slips out while sleeping.

#dog #dogsoftwitter #dogstagram #dogsofinstagram #dogstagram #pandemic #pandemicdogs #quarantine #quarantinedogs #chihuahuaâ€¦ https://t.co/ainm8p3ewj",0.25,"P2","Positive"
"487",1297569955844694016,"Michigan",2020-08-23,"our new episode is ready! find out what we thought of this quarantine-filmed flick  https://t.co/m6zidnrdel  #podernfamily #ladypodsquad",0.193181818181818,"P2","Positive"
"488",1297571698225676288,"Ohio",2020-08-23,"once again its onâ€¼ï¸â€¼ï¸ 

september 20th we back like we never leftâ€¼ï¸ 

dead on arrival: quarantine edition hosted by lisette elena

five battles. five bodybags.
.
.
season 5 prelude
.
.
kev bless vs staccs brasiâ€¦ https://t.co/uduqpstv4x",-0.05,"P2","Neutral"
"489",1297608969545023488,"Indiana",2020-08-23,"#weekend #quarantine #pizza @ bj's restaurant &amp; brewhouse https://t.co/cqsaflleun",0,"P2","Neutral"
"490",1297661086276042752,"Ohio",2020-08-23,"family pooltime! summertime #pooltime #backyard #weekend #grabafloatie #sunshine #covid19 #covid_19 #socialdistancing #physicaldistancing #inthistogether @ westerville, ohio https://t.co/aepl1dujqp",0,"P2","Neutral"
"491",1297694752587034624,"Pennsylvania",2020-08-24,"if @pinkroomburlyq cast had to quarantine together what it would probably look like right now. while this might make an excellent reality show, this photo was taken on our little tour a few years ago! thanks toâ€¦ https://t.co/stanfytkr1",0.209642857142857,"P2","Positive"
"492",1297883692560457728,"Pennsylvania",2020-08-24,"join our c.r.e.w. @ 10:00 am for the courageous conversations connect space - quarantine talks @drargie fb, ig &amp; youtube @ philadelphia, pennsylvania https://t.co/k57pl3irwy",0,"P2","Neutral"
"493",1298014808676225024,"Ohio",2020-08-24,"proud of our team for implementing the new â€œchipotlaneâ€ system at many @chipotletweets ðÿœ¯ ðÿœ® stores lets customers pick up their mobile orders safely while practicing #socialdistancing ðÿ˜š @ springboro, ohio https://t.co/nlxmyml6hd",0.484090909090909,"P2","Positive"
"494",1298024696496230400,"Michigan",2020-08-24,"the box â€¢ kintsugi

covid 19
the truth matters
your story matters
the virus quarantine will introduce you to the invisible enemy of your mind. get prepared. learn what to do. 
click like
follow
i love â¤ï¸ you
myâ€¦ https://t.co/6h2z4i0ezm",0.5,"P2","Positive"
"495",1298032496676753408,"Ohio",2020-08-24,"first 7th grade match #3 with the bump #lincolnviewlancers #volleyballðÿ #sports #winners #limitedseating #maskup #socialdistancing #grandkidsarethebest #grandkids #memories #herewegoagain @ lincolnview elementary https://t.co/0wcsqurij5",0.275,"P2","Positive"
"496",1298303046481371136,"Ohio",2020-08-25,"those who dare to fail miserably can achieve greatly. ðÿ˜˜

quarantine +color courtesy of @officialvrich 

press no stress  _.charleee_ 
.
.
.
.
. .
.
.

#bossladymindset #beautyquotes #herbusiness #sheconquersâ€¦ https://t.co/nifhrwyjs7",-0.233333333333333,"P2","Negative"
"497",1298432704258637824,"Ohio",2020-08-26,"meet your 2020 quarantine women empowerment conference moderator ms. tara nicolas @taraanicolas as seen in godfatherofharlem as secretary patricia.. we thank you tara from team street rootz &amp; mr. street rootz â€œtheâ€¦ https://t.co/7ltjldjtvc",0,"P2","Neutral"
"498",1298434327559143424,"Indiana",2020-08-26,"social distancing day 162. right on up outta the asphalt. #determination #plantswin #dogwalksofinstagram #quarantinelife @ noblesville, indiana https://t.co/z1pwcktt0m",0.15952380952381,"P2","Positive"
"499",1298604544520265728,"Pennsylvania",2020-08-26,"last night at the #steelcityslam mary made me into a meme!! this is going to get some mileage on it. our tuesday (and occasionally a different) evening is helping me do quarantine. #pittsburgh #poetry @ pittsburgh,â€¦ https://t.co/e6ytwyvmg3",0,"P2","Neutral"
"500",1298631181320282112,"Pennsylvania",2020-08-26,"quarantine breakfast of champions right here ðÿ¥“.
.
i followed foodbythegram â€˜s recipe for her â€œlighterâ€ chocolate cake &amp; salted vanilla butter cream which has a sweet &amp; salty vibe ...then added an extra hit of fat &amp;â€¦ https://t.co/gyduxq9vrn",0.211904761904762,"P2","Positive"
"501",1298631187355893760,"Pennsylvania",2020-08-26,"quarantine breakfast of champions right here ðÿ¥“.
.
i followed foodbythegram â€˜s recipe for her â€œlighterâ€ chocolate cake &amp; salted vanilla butter cream which has a sweet &amp; salty vibe ...then added an extra hit of fat &amp;â€¦ https://t.co/1wxrc8odqm",0.211904761904762,"P2","Positive"
"502",1298695287809011712,"Pennsylvania",2020-08-26,"havenâ€™t been inside a bookstore since the lockdown started in march, so itâ€™s a real treat to finally go into one and it be randyâ€™s. @ sellers books + art https://t.co/rr1pnyygcr",0.1,"P2","Positive"
"503",1298731580463210496,"Michigan",2020-08-26,"quarantine day 167 (@ the acres in mi) https://t.co/yxgspfcksn",0,"P2","Neutral"
"504",1299016697140125696,"Michigan",2020-08-27,"the quarantine tapes: the dark knight rises (2012) part i  https://t.co/ldepidi3db",-0.15,"P2","Negative"
"505",1299046456670801920,"Michigan",2020-08-27,"quarantine day 168 (@ the acres in mi) https://t.co/1ulg7lboot",0,"P2","Neutral"
"506",1299126486369275904,"Pennsylvania",2020-08-27,"it's hard to #makemoney right now with the lockdown going on so long.  ##we teach how to make money all day long. @ philadelphia, pensylvania usa. https://t.co/v7evvmkwjx",-0.0264880952380952,"P2","Neutral"
"507",1299140814707122176,"Michigan",2020-08-28,"another trick shot video dropped!! this time, itâ€™s pretty sickðÿ˜ðÿ”¥ðÿˆâš¾ï¸âš½ï¸ðÿ€ðÿ“
link in bio!ðÿ˜

#sports #trickshot #covid #quarantine #sick #allsports @ reed city, michigan https://t.co/agrx1s6jzl",-0.452380952380952,"P2","Negative"
"508",1299553635219771392,"Indiana",2020-08-29,"early on we really struggled with isolation but as time went on, we continue to gain more knowledge and a better understanding, especially how others are treating/handling this pandemic. i will not apologize or compromise how we feel anymore. https://t.co/8runr9osjb",0.26,"P2","Positive"
"509",1299648016236851200,"Michigan",2020-08-29,"the quarantine tapes: the mask (1994)  https://t.co/hi8acg4kue",0,"P2","Neutral"
"510",1299715648663072768,"Ohio",2020-08-29,"the new norm at the corlew stadium gate. 
#socialdistancing #hardworkbutworthit
#maskup #iwantaseason #warriorway @ corlew stadium https://t.co/fcp3xjjcml",0.136363636363636,"P2","Positive"
"511",1299811571712110592,"Michigan",2020-08-29,"@sweeets_831 idea of #socialdistancing @ lemon creek winery https://t.co/fkfoiujmo3",0,"P2","Neutral"
